图像路径,标注类别ID,标注类别名称,top-1-预测ID,top-1-预测名称,top-2-预测ID,top-2-预测名称,top-3-预测ID,top-3-预测名称,top-n预测正确,彗星-预测置信度,地球-预测置信度,木星-预测置信度,火星-预测置信度,水星-预测置信度,月球-预测置信度,海王星-预测置信度,冥王星-预测置信度,土星-预测置信度,太阳-预测置信度,天王星-预测置信度,金星-预测置信度
../image_acquisition/dataset_split\val\Sun\393.jpg,9,太阳,9,太阳,5,月球,11,金星,True,7.189886e-05,0.010010105,0.0049084895,0.004055191,1.8957861e-06,0.40563655,1.1396869e-05,1.0512337e-06,6.7406436e-05,0.50416344,1.9323147e-06,0.0710706
../image_acquisition/dataset_split\val\Sun\4.jpg,9,太阳,0,彗星,1,地球,9,太阳,True,0.69941604,0.18140122,0.0023128411,0.02191826,0.00036396994,0.0006613295,0.011590853,0.00010364752,0.0025395388,0.070744894,0.0065371203,0.0024102437
../image_acquisition/dataset_split\val\Sun\400.jpg,9,太阳,9,太阳,11,金星,3,火星,True,2.9069067e-06,3.0576255e-05,3.855397e-05,0.00023524398,1.7111375e-08,4.6348538e-05,0.00013758847,2.9483458e-09,5.642927e-05,0.9979285,3.0919143e-06,0.0015206856
../image_acquisition/dataset_split\val\Sun\401.jpg,9,太阳,4,水星,6,海王星,0,彗星,False,7.477289e-05,3.807617e-05,5.115385e-05,3.0957642e-06,0.98012584,1.6982868e-07,0.019678423,2.883952e-06,3.7885647e-07,4.3375735e-06,1.9408553e-05,1.4260976e-06
../image_acquisition/dataset_split\val\Sun\403.jpg,9,太阳,9,太阳,1,地球,5,月球,True,5.7561347e-09,0.0007057133,3.3312966e-07,2.2491016e-05,1.366008e-09,8.1835606e-05,2.8132007e-07,1.7042441e-10,5.1597393e-08,0.99914765,6.717414e-07,4.1023904e-05
../image_acquisition/dataset_split\val\Sun\405.jpg,9,太阳,11,金星,0,彗星,3,火星,False,0.23376687,0.0002381031,0.027988542,0.22119676,8.763727e-06,2.1945664e-06,0.0035680265,1.4248081e-05,0.0016094485,0.06596395,0.0003155458,0.44532758
../image_acquisition/dataset_split\val\Sun\407.jpg,9,太阳,9,太阳,1,地球,2,木星,True,0.01421192,0.24545643,0.08519855,0.013813437,0.0011985624,0.0028395508,0.0102862995,0.065600276,0.0026831396,0.5184824,0.024360249,0.015869161
../image_acquisition/dataset_split\val\Sun\413.jpg,9,太阳,9,太阳,5,月球,3,火星,True,1.4682225e-05,1.696925e-06,1.293535e-07,3.821362e-05,1.4621879e-10,6.602583e-05,9.517898e-09,6.570341e-07,3.3957685e-06,0.99987495,3.606502e-08,2.4117674e-07
../image_acquisition/dataset_split\val\Sun\419.jpg,9,太阳,8,土星,9,太阳,1,地球,True,0.07946871,0.13856804,0.02169498,0.03967478,0.089170635,0.004130924,0.029260196,0.006538987,0.30619624,0.20710759,0.057361543,0.02082738
../image_acquisition/dataset_split\val\Sun\42.jpg,9,太阳,9,太阳,11,金星,0,彗星,True,0.011029911,0.00931623,0.00040684614,0.0017981443,2.5706664e-05,0.0013868082,8.5947e-05,2.7480835e-06,0.0006035866,0.90425783,8.672922e-05,0.07099953
../image_acquisition/dataset_split\val\Sun\421.jpg,9,太阳,9,太阳,11,金星,1,地球,True,0.0034027707,0.03978366,0.0020164924,0.005890211,2.9476161e-05,0.002946159,0.003452802,2.1689777e-05,0.00026871194,0.8936431,0.0014045027,0.0471404
../image_acquisition/dataset_split\val\Sun\427.jpg,9,太阳,9,太阳,5,月球,11,金星,True,0.0066877017,0.00016561797,0.00022631732,0.0023592794,1.8767449e-05,0.36302787,2.1813163e-05,6.263917e-07,0.00024331336,0.619436,7.303843e-05,0.007739599
../image_acquisition/dataset_split\val\Sun\434.jpg,9,太阳,9,太阳,5,月球,0,彗星,True,0.01699681,0.00013522405,2.526251e-07,1.6867353e-06,1.0331821e-08,0.10506857,2.2101376e-06,1.389686e-08,2.7345108e-05,0.8777658,7.621092e-07,1.4440985e-06
../image_acquisition/dataset_split\val\Sun\435.jpg,9,太阳,9,太阳,11,金星,8,土星,True,1.9922659e-06,4.413914e-06,9.017181e-06,2.3977836e-06,1.6088678e-09,6.334959e-08,1.6455186e-07,1.026571e-09,3.0697716e-05,0.99980444,1.5917095e-07,0.00014662308
../image_acquisition/dataset_split\val\Sun\436.jpg,9,太阳,9,太阳,0,彗星,3,火星,True,0.00946455,0.0004235855,0.00044930316,0.0028918274,3.9615705e-07,0.0005508695,7.17185e-05,3.6593352e-07,0.00052094064,0.98384976,1.8426776e-05,0.001758199
../image_acquisition/dataset_split\val\Sun\440.jpg,9,太阳,9,太阳,5,月球,1,地球,True,2.4242726e-07,2.5411744e-06,3.0841335e-08,3.15172e-07,3.593244e-11,0.018041499,2.2000547e-10,2.7089847e-10,1.1083531e-06,0.9819542,1.1456925e-09,7.2428406e-08
../image_acquisition/dataset_split\val\Sun\46.jpg,9,太阳,9,太阳,11,金星,0,彗星,True,0.019580591,0.0139045585,0.018133147,0.004579885,7.635638e-06,1.4088679e-05,0.00014959987,4.800937e-05,0.0033313544,0.72702533,0.0001818854,0.21304387
../image_acquisition/dataset_split\val\Sun\475.jpg,9,太阳,5,月球,4,水星,1,地球,False,7.847234e-05,0.11191756,1.0975852e-05,0.0010587171,0.21093242,0.6723949,2.918209e-05,1.9365043e-05,1.1443728e-05,0.00065295,1.0237983e-06,0.002892996
../image_acquisition/dataset_split\val\Sun\48.jpg,9,太阳,9,太阳,11,金星,10,天王星,True,0.0019738844,0.0012212739,0.0033330636,0.0029963534,0.000744483,0.0026046392,0.0024593433,0.0004183312,0.0042036246,0.7971305,0.0048978142,0.17801665
../image_acquisition/dataset_split\val\Sun\481.jpg,9,太阳,9,太阳,11,金星,0,彗星,True,0.0001161722,7.1714103e-06,7.6643455e-06,7.9230645e-05,4.503022e-09,5.0950268e-05,2.3788457e-06,4.5648965e-09,7.666401e-06,0.9991804,4.9321744e-07,0.0005479102
../image_acquisition/dataset_split\val\Sun\484.jpg,9,太阳,9,太阳,2,木星,8,土星,True,0.00077145465,4.6329584e-05,0.004817827,0.0007627098,1.6584973e-07,0.0001283386,0.0017158999,1.8138572e-08,0.004268399,0.9853726,6.906133e-06,0.0021092829
../image_acquisition/dataset_split\val\Sun\49.jpg,9,太阳,9,太阳,11,金星,0,彗星,True,0.010598971,0.00020263137,0.00036053068,0.0028520476,7.923403e-06,0.0014943231,4.235428e-05,7.1680975e-06,0.00055896107,0.96952504,0.00016394963,0.014186157
../image_acquisition/dataset_split\val\Sun\493.jpg,9,太阳,9,太阳,11,金星,0,彗星,True,0.008914866,0.0017843442,0.0017826824,0.0038627812,1.3921715e-05,1.6604117e-05,0.0036293683,7.050931e-06,0.00079199177,0.95500195,0.00059749524,0.023597023
../image_acquisition/dataset_split\val\Sun\501.jpg,9,太阳,5,月球,1,地球,11,金星,False,7.163767e-07,0.087929495,5.7867746e-05,0.0004471059,0.010170471,0.82958955,0.0003571688,0.00032887745,0.0037754853,0.016822765,0.019456834,0.031063728
../image_acquisition/dataset_split\val\Sun\503.jpg,9,太阳,9,太阳,5,月球,3,火星,True,5.8157057e-05,2.550353e-05,6.763046e-07,0.000114558185,1.5827135e-09,0.00031676498,9.556516e-05,8.102573e-10,5.238499e-06,0.99936014,6.160334e-06,1.7230963e-05
../image_acquisition/dataset_split\val\Sun\51.jpg,9,太阳,9,太阳,11,金星,0,彗星,True,0.026834808,0.007648487,0.00036967648,0.0027621835,0.00031429363,0.001421933,0.001961677,0.00017519847,0.023339286,0.8936963,0.0012311345,0.040245004
../image_acquisition/dataset_split\val\Sun\512.jpg,9,太阳,9,太阳,11,金星,1,地球,True,4.3887848e-08,0.00027638755,2.5939963e-07,1.883821e-05,1.395689e-06,0.0002584607,2.6421139e-08,1.6882821e-07,8.010336e-05,0.9985886,4.300587e-06,0.000771304
../image_acquisition/dataset_split\val\Sun\516.jpg,9,太阳,9,太阳,5,月球,1,地球,True,3.9104856e-07,0.0054212124,9.398667e-09,1.1074174e-05,1.8216579e-06,0.009406946,3.09644e-08,2.0358244e-09,5.2890628e-06,0.98492324,3.733508e-07,0.00022961116
../image_acquisition/dataset_split\val\Sun\518.jpg,9,太阳,5,月球,9,太阳,0,彗星,True,0.11837657,0.0027829297,0.00027612224,0.004434987,8.970102e-05,0.62191653,0.0027758668,6.932054e-05,0.014844718,0.23107779,0.0025105195,0.00084493036
../image_acquisition/dataset_split\val\Sun\523.jpg,9,太阳,9,太阳,5,月球,1,地球,True,0.00015833777,0.0023738113,1.0256512e-06,6.9647367e-06,2.2489855e-06,0.041535173,0.0011685072,1.1200996e-08,0.00011944819,0.9542897,0.0003061118,3.8585255e-05
../image_acquisition/dataset_split\val\Sun\526.jpg,9,太阳,9,太阳,1,地球,11,金星,True,1.0195892e-09,0.0005684918,2.9811476e-09,1.5208448e-07,9.744013e-10,2.8368206e-07,2.1744868e-09,1.3545824e-10,1.3444206e-06,0.9994252,6.438358e-07,3.895716e-06
../image_acquisition/dataset_split\val\Sun\527.jpg,9,太阳,9,太阳,5,月球,8,土星,True,0.0018193594,0.0024832573,0.00024323787,0.00033204563,1.3996458e-06,0.08704513,8.0608865e-05,1.1423222e-05,0.0057803546,0.90199435,0.00012496607,8.384835e-05
../image_acquisition/dataset_split\val\Sun\53.jpg,9,太阳,9,太阳,11,金星,2,木星,True,0.0013122023,0.00029540397,0.003693027,0.00068630045,7.7864475e-05,0.0003826145,3.7907925e-05,1.0041067e-05,0.000491646,0.92431,8.3101586e-05,0.068619944
../image_acquisition/dataset_split\val\Sun\531.jpg,9,太阳,9,太阳,11,金星,5,月球,True,2.915132e-11,3.9684625e-08,1.1463207e-08,2.2454575e-08,4.187546e-11,8.893335e-07,9.518702e-12,1.3621602e-11,2.7204197e-07,0.99997246,3.385804e-09,2.6481724e-05
../image_acquisition/dataset_split\val\Sun\55.jpg,9,太阳,9,太阳,1,地球,11,金星,True,0.0013260468,0.023330249,0.0105444575,0.009383667,1.3546103e-05,0.00044517804,0.011949619,0.00023054406,0.010633454,0.897996,0.016442562,0.017704593
../image_acquisition/dataset_split\val\Sun\59.jpg,9,太阳,9,太阳,5,月球,8,土星,True,1.410758e-06,8.976376e-05,3.2888593e-06,6.003291e-05,1.4910382e-08,0.0033212502,9.227132e-08,6.335477e-06,0.0008999116,0.9955882,1.2113421e-06,2.8532319e-05
../image_acquisition/dataset_split\val\Sun\6.jpg,9,太阳,9,太阳,3,火星,11,金星,True,0.0005827091,8.106376e-05,0.0001848452,0.0030567292,1.3821824e-06,0.0006552225,8.010157e-06,2.080743e-06,0.0007539106,0.99231553,1.4700807e-05,0.002343842
../image_acquisition/dataset_split\val\Sun\63.jpg,9,太阳,9,太阳,1,地球,0,彗星,True,0.026800623,0.031006537,0.0156131685,0.008132256,0.00017749573,0.00038413663,0.0007007073,3.3139022e-05,0.01115775,0.89379084,0.0010360688,0.011167262
../image_acquisition/dataset_split\val\Sun\69.jpg,9,太阳,9,太阳,8,土星,5,月球,True,0.00017696808,5.914457e-05,0.00016186747,0.00017663339,2.451473e-07,0.00049319194,1.515628e-06,1.9477471e-05,0.0043139043,0.99454886,7.304596e-06,4.094181e-05
../image_acquisition/dataset_split\val\Sun\7.jpg,9,太阳,9,太阳,1,地球,11,金星,True,0.0037579911,0.039126255,0.0017251457,0.0005400454,1.1077065e-06,3.1553818e-06,1.715346e-05,3.760483e-06,0.0019406744,0.92822397,8.8019315e-06,0.02465187
../image_acquisition/dataset_split\val\Sun\77.jpg,9,太阳,9,太阳,8,土星,1,地球,True,8.0718344e-08,6.986134e-05,5.840897e-07,3.0957793e-07,4.6847695e-09,7.693447e-08,2.3619183e-08,1.9293122e-08,0.0007975072,0.99910223,1.3160361e-05,1.6137012e-05
../image_acquisition/dataset_split\val\Sun\78.jpg,9,太阳,9,太阳,8,土星,10,天王星,True,0.0011287433,0.019907668,0.012379187,0.0035486047,0.0016279462,0.001141053,0.010379122,0.00012946765,0.17941973,0.654923,0.105329484,0.010085938
../image_acquisition/dataset_split\val\Sun\81.jpg,9,太阳,9,太阳,11,金星,1,地球,True,6.936932e-05,0.0120915575,1.2901497e-05,0.00053324533,0.00034515417,0.00044377678,1.12545395e-05,7.664031e-06,5.6743593e-05,0.9633889,1.8045952e-05,0.023021331
../image_acquisition/dataset_split\val\Sun\82.jpg,9,太阳,9,太阳,11,金星,1,地球,True,0.00013381307,0.02615197,0.00032326175,0.0065362444,1.0393198e-05,0.00095049565,0.00088011584,5.0880335e-06,0.0014980244,0.91553843,0.00042198063,0.04755017
../image_acquisition/dataset_split\val\Sun\95.jpg,9,太阳,9,太阳,1,地球,5,月球,True,7.1251304e-07,0.0001745793,4.476325e-07,2.3651344e-06,1.04483915e-08,0.000117859796,2.2534108e-05,3.6214632e-12,2.1073598e-07,0.99962425,1.3472936e-07,5.6914356e-05
../image_acquisition/dataset_split\val\Uranus\1.jpg,10,天王星,1,地球,11,金星,10,天王星,True,0.0025997271,0.93129116,0.0008236194,0.005030224,0.0008437463,0.0015787237,0.0067523713,0.0008274425,0.0019677742,0.010741101,0.013675053,0.023869123
../image_acquisition/dataset_split\val\Uranus\103.jpg,10,天王星,10,天王星,6,海王星,8,土星,True,7.750759e-14,4.891741e-09,9.011383e-10,6.6036385e-11,8.435126e-10,5.720592e-10,0.028529372,6.852731e-07,8.5944275e-06,3.760448e-09,0.9714613,7.9822044e-08
../image_acquisition/dataset_split\val\Uranus\106.jpg,10,天王星,8,土星,10,天王星,6,海王星,True,0.00019740278,5.1790926e-06,0.00061814784,1.5851969e-05,3.5488734e-05,6.627702e-05,0.12230365,0.0015547277,0.706807,0.0002579056,0.16391504,0.0042233677
../image_acquisition/dataset_split\val\Uranus\115.jpg,10,天王星,10,天王星,6,海王星,8,土星,True,5.452682e-05,0.00039916972,5.2060004e-06,2.487606e-06,2.2681803e-07,3.6438047e-07,0.0999149,3.2032838e-07,0.011588663,6.1166626e-05,0.88796437,8.732673e-06
../image_acquisition/dataset_split\val\Uranus\117.jpg,10,天王星,10,天王星,6,海王星,8,土星,True,1.8468519e-09,4.6797827e-06,2.13771e-07,3.1159908e-07,9.728023e-08,4.5831766e-07,0.08580695,7.893188e-07,0.0004287392,2.3349959e-07,0.91374964,7.893741e-06
../image_acquisition/dataset_split\val\Uranus\123.jpg,10,天王星,10,天王星,6,海王星,0,彗星,True,0.02137118,0.0018797959,0.0009742017,8.020564e-05,5.8217945e-05,0.00010438625,0.12148946,0.0006690003,0.0025391127,0.0043566385,0.84183323,0.004644542
../image_acquisition/dataset_split\val\Uranus\129.jpg,10,天王星,8,土星,10,天王星,6,海王星,True,0.0001154202,0.0012308775,0.020697284,0.0021588402,0.00857861,0.0023999484,0.053024348,0.0202313,0.7569348,0.0007744228,0.11657445,0.017279731
../image_acquisition/dataset_split\val\Uranus\133.jpg,10,天王星,6,海王星,10,天王星,5,月球,True,0.00026201137,0.0026025057,1.5875008e-06,3.4210272e-05,1.5383072e-05,0.019510385,0.7833208,3.1192027e-07,0.00062673184,0.0031542112,0.19030221,0.00016966941
../image_acquisition/dataset_split\val\Uranus\140.jpg,10,天王星,10,天王星,6,海王星,8,土星,True,2.9904513e-07,2.1203838e-05,4.1885105e-05,2.0632846e-05,3.6520712e-05,0.00017244938,0.10893313,0.00042875335,0.0140293315,6.763115e-05,0.8734461,0.0028019983
../image_acquisition/dataset_split\val\Uranus\144.jpg,10,天王星,10,天王星,6,海王星,8,土星,True,8.422762e-08,2.0550623e-07,2.7615265e-06,1.2041922e-07,1.535022e-07,6.178734e-07,0.28136885,8.396064e-06,0.00032835564,1.3970119e-06,0.7181409,0.00014827342
../image_acquisition/dataset_split\val\Uranus\154.jpg,10,天王星,1,地球,6,海王星,10,天王星,True,0.004406225,0.34934065,2.9418494e-05,0.025413012,0.011821552,0.045340598,0.34767818,0.010453513,0.0034828447,0.026666233,0.17439154,0.0009762231
../image_acquisition/dataset_split\val\Uranus\164.jpg,10,天王星,6,海王星,10,天王星,5,月球,True,1.129262e-08,2.9519368e-05,2.3046657e-06,6.866283e-06,1.0359456e-05,0.002457939,0.9815469,7.072911e-07,0.0007841108,1.6790516e-06,0.015083771,7.58503e-05
../image_acquisition/dataset_split\val\Uranus\168.jpg,10,天王星,5,月球,6,海王星,8,土星,False,9.563881e-08,1.40698785e-05,1.9792702e-07,5.6325553e-06,2.139382e-08,0.9974209,0.002014077,1.407585e-07,0.0004921185,4.2256455e-05,6.392219e-06,4.1105823e-06
../image_acquisition/dataset_split\val\Uranus\171.jpg,10,天王星,6,海王星,5,月球,1,地球,False,0.00076796516,0.11639082,0.00018369147,0.0070538335,0.0029933655,0.24965745,0.47872248,0.00034982603,0.028465962,0.0033150143,0.1115325,0.00056710286
../image_acquisition/dataset_split\val\Uranus\174.jpg,10,天王星,6,海王星,10,天王星,8,土星,True,8.82893e-07,8.371592e-06,2.2560745e-05,2.8952315e-06,8.392723e-07,6.8263375e-06,0.8536403,5.3474973e-06,0.00062323734,3.2929015e-06,0.14559889,8.6589316e-05
../image_acquisition/dataset_split\val\Uranus\176.jpg,10,天王星,10,天王星,6,海王星,8,土星,True,0.00018378733,0.00067105814,0.0007559703,0.00014524862,0.00014955319,0.00054915017,0.27689064,0.007586147,0.025650568,0.0019975887,0.67352366,0.01189658
../image_acquisition/dataset_split\val\Uranus\18.jpg,10,天王星,5,月球,1,地球,0,彗星,False,0.14145951,0.28020957,0.0014166335,0.0064359987,0.00377586,0.2911707,0.061447352,0.0027630695,0.09524567,0.012763547,0.09914397,0.004168098
../image_acquisition/dataset_split\val\Uranus\182.jpg,10,天王星,10,天王星,6,海王星,8,土星,True,4.66023e-05,0.0044655576,5.197578e-05,0.00015429978,7.343242e-05,0.0026550456,0.3261304,0.00013699528,0.014101352,0.0037353428,0.6483072,0.00014170706
../image_acquisition/dataset_split\val\Uranus\188.jpg,10,天王星,10,天王星,6,海王星,8,土星,True,9.242372e-05,7.991172e-05,1.1256811e-06,1.6167445e-06,2.7769556e-07,1.4232963e-05,0.064488254,3.1248246e-07,0.00088360667,7.227509e-05,0.93435806,7.874617e-06
../image_acquisition/dataset_split\val\Uranus\189.jpg,10,天王星,10,天王星,6,海王星,7,冥王星,True,5.4792093e-07,0.00071841443,1.7110044e-05,0.00016051318,3.111948e-05,0.0020495774,0.15307046,0.017064309,0.0071070218,0.00010489323,0.8191882,0.00048795863
../image_acquisition/dataset_split\val\Uranus\195.jpg,10,天王星,10,天王星,6,海王星,8,土星,True,4.345536e-07,0.004436526,1.7289365e-06,1.4345618e-05,6.873982e-05,0.0010663215,0.020501964,7.494114e-05,0.010454901,5.5360193e-05,0.9632559,6.893485e-05
../image_acquisition/dataset_split\val\Uranus\196.jpg,10,天王星,10,天王星,6,海王星,8,土星,True,7.1959184e-05,4.7183345e-05,4.2155672e-05,6.492347e-05,1.085187e-05,2.109353e-05,0.41400594,0.0003118547,0.0011585731,0.00041917045,0.58312917,0.0007171755
../image_acquisition/dataset_split\val\Uranus\197.jpg,10,天王星,10,天王星,6,海王星,8,土星,True,1.4816034e-08,1.9121642e-06,4.7106146e-06,8.235873e-07,5.975106e-06,5.3130616e-06,0.17201416,0.0047002016,0.013489988,1.2864828e-05,0.8097178,4.626811e-05
../image_acquisition/dataset_split\val\Uranus\2.jpg,10,天王星,10,天王星,6,海王星,11,金星,True,1.1443526e-05,1.69082e-06,2.2254912e-06,3.8007164e-07,3.230404e-07,7.1179903e-07,0.29559118,9.928763e-05,0.00016959103,3.4183155e-05,0.70391375,0.00017527086
../image_acquisition/dataset_split\val\Uranus\210.jpg,10,天王星,10,天王星,8,土星,6,海王星,True,1.8524673e-08,2.3162855e-05,7.1609024e-06,5.205093e-06,2.062985e-06,6.1419137e-06,0.013654147,9.888818e-05,0.014862668,5.915649e-05,0.97118056,0.00010087206
../image_acquisition/dataset_split\val\Uranus\212.jpg,10,天王星,10,天王星,6,海王星,8,土星,True,7.677256e-07,4.413263e-05,1.0355192e-06,2.418339e-06,3.2279468e-07,2.027143e-06,0.04407791,2.1456578e-06,0.00023155444,0.0001192893,0.9554702,4.810462e-05
../image_acquisition/dataset_split\val\Uranus\214.jpg,10,天王星,10,天王星,6,海王星,9,太阳,True,1.7386194e-05,0.00020767697,1.1912443e-05,2.518807e-05,3.0497193e-05,7.461704e-05,0.27469563,0.00027063282,0.0005148807,0.00076149974,0.72315264,0.00023742847
../image_acquisition/dataset_split\val\Uranus\224.jpg,10,天王星,10,天王星,6,海王星,9,太阳,True,1.3116041e-06,5.664541e-07,2.8584601e-09,6.517151e-08,1.5815269e-09,8.674793e-08,0.03547511,2.0392115e-07,3.4325658e-06,6.990537e-06,0.9645107,1.5534741e-06
../image_acquisition/dataset_split\val\Uranus\233.jpg,10,天王星,10,天王星,6,海王星,7,冥王星,True,7.27371e-07,2.1363818e-05,6.6541297e-06,4.312686e-06,9.4683e-06,2.2319504e-05,0.12309374,0.001386385,0.0008624583,6.228748e-05,0.8743425,0.00018777895
../image_acquisition/dataset_split\val\Uranus\234.jpg,10,天王星,10,天王星,8,土星,7,冥王星,True,4.4554483e-05,0.0012204599,0.00025133346,0.00010078191,0.002547071,0.016977271,0.01798771,0.020596668,0.19395596,0.0003019586,0.74311006,0.002906178
../image_acquisition/dataset_split\val\Uranus\236.jpg,10,天王星,10,天王星,6,海王星,8,土星,True,1.2247118e-05,0.000752473,1.8851812e-05,1.4174034e-05,0.00018329738,0.00030659905,0.1816258,5.0734874e-05,0.002430906,0.0003585472,0.81341994,0.0008264173
../image_acquisition/dataset_split\val\Uranus\237.jpg,10,天王星,10,天王星,6,海王星,8,土星,True,0.00019361684,1.6740734e-05,3.3483286e-06,4.015206e-06,1.1148314e-06,0.00012789153,0.43990886,4.315705e-06,0.0018253182,1.7365594e-05,0.5578809,1.6563316e-05
../image_acquisition/dataset_split\val\Uranus\25.jpg,10,天王星,6,海王星,10,天王星,11,金星,True,4.7864813e-07,1.34473585e-05,0.0001692504,8.86744e-07,5.4841286e-07,2.450059e-07,0.9308299,5.221992e-06,2.3376533e-05,1.06887655e-05,0.06859269,0.0003533835
../image_acquisition/dataset_split\val\Uranus\255.jpg,10,天王星,6,海王星,8,土星,10,天王星,True,0.0007264296,0.0011725303,0.011203098,0.0009495114,0.00014977012,0.0008465777,0.8436083,7.597529e-06,0.08152738,0.003271149,0.056332015,0.00020571485
../image_acquisition/dataset_split\val\Uranus\33.jpg,10,天王星,10,天王星,1,地球,6,海王星,True,1.0018812e-05,0.0017232747,1.5700718e-06,3.8393104e-05,3.5578062e-06,8.877313e-05,0.001668192,1.3992616e-05,0.00041720452,7.366644e-05,0.9958651,9.62054e-05
../image_acquisition/dataset_split\val\Uranus\39.jpg,10,天王星,5,月球,1,地球,8,土星,False,1.0826191e-05,0.17966335,1.3082763e-05,0.0021224,0.0024398363,0.6654858,0.01990034,0.0022441186,0.11920915,0.0023757971,0.0065030856,3.2316846e-05
